protocol_id,market,host,method,setting,method_canonical_setting,frozen_declared_setting,status,blocker_class,blocker_code,blocker_reason,blocker_authority,blocker_inherited,blocker_reopened,mae,parent_mae,mae_matches_parent,mse,rmse,host_mae,relative_gain_vs_host_pct,tail_mae,tail_n_hours,tail_subset_status,upper_tail_mae,upper_tail_n_hours,upper_tail_subset_status,lower_tail_mae,lower_tail_n_hours,lower_tail_subset_status,normal_region_mae,normal_n_hours,normal_subset_status,negative_price_mae,negative_n_hours,negative_subset_status,extreme_day_mae,extreme_day_n_days,extreme_day_subset_status,upper_tail_day_mae,upper_tail_day_n_days,upper_tail_day_subset_status,normal_harm_vs_host_abs_price,normal_harm_vs_host_pct_of_host_normal_mae,host_normal_region_mae_abs_price,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,excluded_unscorable_day_ids,scoring_mask,paper_use_scope,data_adjudication,fidelity,metric_source,metric_definition_sha256,source_pointer,source_sha256,sidecar_pointer,sidecar_sha256,mae_rank_within_cell,is_best_strict_offline_external_posthoc
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,iTransformer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,73.65432928912492,73.65432928912492,True,9132.86418384974,95.56602002725519,73.42330695347614,-0.3146444163774299,44.44024168160739,181,OK,133.22924041748047,4,OK,42.433710636728904,177,OK,76.57412490312859,1811,OK,,0,NOT_APPLICABLE_N0,,0,NOT_APPLICABLE_N0,112.03506183624268,1,OK,0.11684346291190195,0.1528218904869956,76.45728144021669,83,83,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/iTransformer/delta-Adapter.npz,5CE16B977CB12965AFC573BFED5EAB8F752E9F4125DDEC02ED921CFFFFED465A,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/iTransformer/delta-Adapter.json,D611AF761C5866A5AEF73B81D8B0BDE18E860A11E5287BA3E40514FF7103F146,2,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,iTransformer,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'iTransformer'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/iTransformer/PIR.BLOCKED.json,46FC318E0D3707A9495FC1FB863A08541BD884FBC496D1306672F7CFEE672268,,,,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,81.12318460050835,81.12318460050835,True,10674.329501900978,103.31664678018242,81.12318460050835,0.0,81.59721288101449,181,OK,150.02867889404297,4,OK,80.05073907281046,177,OK,81.07580794740421,1811,OK,,0,NOT_APPLICABLE_N0,,0,NOT_APPLICABLE_N0,101.76012674967448,1,OK,0.0,0.0,81.07580794740421,83,83,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/GANSU_DA/LSTM/TEST.npz,BABC6B8959F15788986C234D63D2DE812CD399F1231CC9AE62FB278689E3FCDD,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/GANSU_DA/LSTM/TEST.json,CE97FAE5F93650C8B72EE505181658AF921D4025B2FF7BFED02B614DDB9EBECD,1,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,LSTM,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,83.2088437537442,83.2088437537442,True,11631.683778825292,107.85028409246446,81.12318460050835,-2.5709779066326033,65.33087919298457,181,OK,79.53971099853516,4,OK,65.0097756493563,177,OK,84.99565302237893,1811,OK,,0,NOT_APPLICABLE_N0,,0,NOT_APPLICABLE_N0,116.09795914093654,1,OK,3.9198450749747167,4.8347900245627065,81.07580794740421,83,83,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/LSTM/MatchedDirectResidual.npz,DCDEAEABEE8169BB9561DAC705441639DEB2C6CED867DA1A6D4ABF9ED8E167EE,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/LSTM/MatchedDirectResidual.json,79F6CABE15A26F828951090E6A8A75330EAAFBB4B6E711C1B1AF89396327631B,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,LSTM,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,81.44063382933896,81.44063382933896,True,10742.57780154316,103.64640756699269,81.12318460050835,-0.3913175134752068,81.49578817378091,181,OK,147.88249969482422,4,OK,79.99552350663869,177,OK,81.43512144041351,1811,OK,,0,NOT_APPLICABLE_N0,,0,NOT_APPLICABLE_N0,99.50877221425374,1,OK,0.3593134930092958,0.4431821305344141,81.07580794740421,83,83,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/LSTM/delta-Adapter.npz,96074FE104DEB86DAB5059D2200FDFF5899BD1CB1C94698400837FBF513ED5C0,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/LSTM/delta-Adapter.json,F37451E7FFAC0B37A9F116ACF8F2E0CE8A67783BB75218BA708B9F6E26F63FC2,2,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,GANSU_DA,LSTM,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'LSTM'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/GANSU_DA/LSTM/PIR.BLOCKED.json,D08C4C6DCE7E16C6173B97F643BB6F943333AE662945EAD03E06C61A2AE584EC,,,,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,91.87423800835018,91.87423800835018,True,16139.539738672547,127.04148825746866,91.87423800835018,0.0,251.20563315619987,263,OK,271.2749308203436,157,OK,221.48035265364737,106,OK,86.384370731541,7633,OK,152.213424799629,929,OK,,0,NOT_APPLICABLE_N0,135.30277592564622,32,OK,0.0,0.0,86.384370731541,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/PatchTST/TEST.npz,943580CB0E2B594E12C11DE02CFBC32E42DFD684993D125F9CFB58EEABBA51C2,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/PatchTST/TEST.json,F13E81CB2E79A48335CCA9A13FA054CAAC20D85B113A841BDCA6B3F0D46721F6,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,PatchTST,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,94.5720148395913,94.5720148395913,True,17444.96115417404,132.07937444648215,91.87423800835018,-2.9363800883942415,243.2137143820411,263,OK,272.67412076330487,157,OK,199.57896153432017,106,OK,89.45046800614911,7633,OK,147.39141376268427,929,OK,,0,NOT_APPLICABLE_N0,131.85669140952328,32,OK,3.0660972746081114,3.54936575753582,86.384370731541,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/MatchedDirectResidual.npz,719445244ACFA1D87CFA0D5AEEF370D26E27782B29AAB0942F8FE7B4B50A3E84,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/MatchedDirectResidual.json,65F73F0CEFF0258D6D3606E81E4243454F4C239901A3A323A084BCEE09CFC4FE,4,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,PatchTST,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,91.08350208823653,91.08350208823653,True,15899.72943896698,126.09412928033953,91.87423800835018,0.860672085293137,256.99729620367856,263,OK,276.8158076826934,157,OK,227.64346316400565,106,OK,85.36683395613103,7633,OK,154.5287269209186,929,OK,,0,NOT_APPLICABLE_N0,135.03960090060718,32,OK,-1.0175367754099653,-1.1779176797758837,86.384370731541,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/delta-Adapter.npz,9029FD25ED5388F1861CAE72CB34C19EA6032A3C711B21D3C0C95DF443FFDFA9,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/delta-Adapter.json,76B3245741E6DB8EF1A3F341E74A72BDF57097038E336B438BFD43E5FEB9110B,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,PatchTST,PIR,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,92.2486940696477,92.2486940696477,True,16459.897813185245,128.29613327448823,91.87423800835018,-0.40757460351778796,254.74924880923427,263,OK,288.8180149345641,157,OK,204.28890652926464,106,OK,86.64963132937372,7633,OK,173.55982706542613,929,OK,,0,NOT_APPLICABLE_N0,139.84952633207044,32,OK,0.2652605978327216,0.3070701280641136,86.384370731541,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,PAPER_FAITHFUL_EXACT_ACCEPTED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/PIR.npz,721EB79687B437926989CF86A2AE6F8C16674D9783454CC4AF540721145D31D8,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/PatchTST/PIR.json,20821FE574D23A606CD2639F532B94A312437802606D31E5992BF4B65B591D9A,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,94.19636183263208,94.19636183263208,True,16984.836735678222,130.32588666753134,94.19636183263208,0.0,246.8659396153439,263,OK,286.2056870187164,157,OK,188.59857789525446,106,OK,88.93603182387363,7633,OK,139.41369540004544,929,OK,,0,NOT_APPLICABLE_N0,137.29710051044822,32,OK,0.0,0.0,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/TimeMixer/TEST.npz,1B351625C5CBE43B0E3FB34FDC11CEC0C096C276E846C9FE8679C09D3C3D3A56,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/TimeMixer/TEST.json,FD3410D3D0535A741084C502A19EAE886A7F28E484961697FBEFED752E156733,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,97.17111147076774,97.17111147076774,True,18359.630825637552,135.49771520449175,94.19636183263208,-3.1580302893451364,255.44994643285247,263,OK,279.533208154569,157,OK,219.77945501483836,106,OK,91.71751084257068,7633,OK,165.440135097879,929,OK,,0,NOT_APPLICABLE_N0,138.8022649323102,32,OK,2.7814790186970413,3.1275051985739624,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/MatchedDirectResidual.npz,497C95A7520B91DF1A98A98CCF664E8D024CA0110630FBB6F658C2B97D6B2B1B,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/MatchedDirectResidual.json,F9887496E5E76989C75CB8FD02870ED5CFC4FCB8FA46E1ED6166CDEE6C97D4C2,4,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,94.38104382436816,94.38104382436816,True,17025.379520485483,130.48133782455437,94.19636183263208,-0.19606064198554432,246.79464113916282,263,OK,286.09173212841057,157,OK,188.5904592022581,106,OK,89.12953378980889,7633,OK,139.61822557832696,929,OK,,0,NOT_APPLICABLE_N0,137.69103005970828,32,OK,0.19350196593525482,0.21757431939223526,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/delta-Adapter.npz,9163AD6F0851B35738E75A226ABF999D8DCF746BCAC5329109BD255806FEA1D6,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/delta-Adapter.json,1405145DF0E3010A999FD8C149D6C1F9AB80314442FB83432BEBC7C98BB05246,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,TimeMixer,PIR,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,90.43082836024433,90.43082836024433,True,15984.631761275852,126.43034351482184,94.19636183263208,3.9975359972801683,244.46607742019478,263,OK,271.76060320617285,157,OK,204.0392797937933,106,OK,85.12344325572882,7633,OK,163.76758590425626,929,OK,,0,NOT_APPLICABLE_N0,135.0601540269951,32,OK,-3.812588568144818,-4.286888553443849,88.93603182387363,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,PAPER_FAITHFUL_EXACT_ACCEPTED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/PIR.npz,DA5A230BB21969A37594FE9F4137278B9CD9E4B5E7517AB253D79964B3DD347B,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/TimeMixer/PIR.json,515EA801C061DF7A1D2BCFEC0CCA253AB0E3014D7BCFD7EF5A8161D1D7DD8E56,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,93.68104593229519,93.68104593229519,True,16921.621707953534,130.0831338335356,93.68104593229519,0.0,242.4305450381435,263,OK,275.1535139144606,157,OK,193.96350623076816,106,OK,88.55578479449379,7633,OK,145.23633324341253,929,OK,,0,NOT_APPLICABLE_N0,135.3888777755201,32,OK,0.0,0.0,88.55578479449379,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/iTransformer/TEST.npz,F964F3964344A4A3EC3016FD71E62CC20BC53E67566822550AE8EEC495C60EE5,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/SHANDONG_DA/iTransformer/TEST.json,BFAAB039ECA9D99F82BCAFAC4BB3C6D801AFC3F2C080752812888C8D8C9E5C58,2,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,MatchedDirectResidual,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,OFFLINE_STATIC_CONTROL,NUMERIC,,,,,,,95.61134912999049,95.61134912999049,True,18071.339216730867,134.42968130859668,93.68104593229519,-2.060505600129995,248.5969059077506,263,OK,273.6044726523624,157,OK,211.55739667280665,106,OK,90.34013185859642,7633,OK,158.99943451211257,929,OK,,0,NOT_APPLICABLE_N0,138.07956831964353,32,OK,1.7843470641026329,2.014941280508622,88.55578479449379,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,FROZEN_INTERNAL_CONTROL,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/MatchedDirectResidual.npz,F9B78484B5F964D821556CE41D3B006ECE27160BA4593326975C1071F3F285B6,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/MatchedDirectResidual.json,A40572A9FF6BCCE085809CDD48D607C2321365B7C900C47DEBE8B0D793F2A6ED,3,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,delta-Adapter,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,OFFLINE_STATIC_POSTHOC,NUMERIC,,,,,,,92.58243348025762,92.58243348025762,True,16590.451416294087,128.80392624564706,93.68104593229519,1.1727158264560327,245.88532423519817,263,OK,278.0878661331857,157,OK,198.18910651836754,106,OK,87.30028225943364,7633,OK,146.56325070444188,929,OK,,0,NOT_APPLICABLE_N0,134.96784048465392,32,OK,-1.2555025350601454,-1.417753270408835,88.55578479449379,330,329,1,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,ACCEPTED_WITH_DISCLOSED_PARTIAL_FIDELITY,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/delta-Adapter.npz,5F63B86C998303CC3E149F72FFA35B753F642240103219AB11F491F19567B36F,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/delta-Adapter.json,F61E4A0597347B78357EBC35F96A053FE0C7F9B2EA93A06F335331D7E23F52F6,1,True
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,SHANDONG_DA,iTransformer,PIR,BLOCKED,OFFLINE_STATIC_POSTHOC,,BLOCKED,Q-INCOMPATIBLE,PIR_FROZEN_BACKBONE_CONFIG_ABSENT_FOR_NEW_HOST,"frozen pir_transfer.BACKBONE_CONFIG admits ['PatchTST', 'TimeMixer']; it has no entry for 'iTransformer'",experiments/lab/strict_results/registry/BLOCKERS.csv,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,2026-07-17,EXCLUDE_UNSCORABLE_MISSING_TARGET_DAYS,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_BLOCKED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/SHANDONG_DA/iTransformer/PIR.BLOCKED.json,64CD513E59B8BDB605C996515B2A1A5ECC48ABBEEDE568936E8C9C0B5D95D084,,,,False
