Timestamp,NO1,NO2,NO3,NO4,NO5
2022-01-04 15:00:00,158.45,158.45,47.9,47.9,158.45
2022-01-04 16:00:00,161.35,161.35,48.35,48.35,161.35
2022-01-04 17:00:00,167.76,167.76,48.56,48.56,167.76
2022-01-04 18:00:00,164.46,164.46,48.95,48.95,164.46
2022-01-04 19:00:00,153.88,153.88,48.98,48.98,153.88
2022-01-04 20:00:00,146.81,146.81,49.07,49.07,146.81
2022-01-04 21:00:00,141.57,141.57,49.07,49.07,141.57
2022-01-04 22:00:00,137.22,137.22,48.66,48.66,137.22
2022-01-04 23:00:00,114.25,114.25,48.87,48.87,114.25
2022-01-05 00:00:00,133.14,133.14,54.3,49.87,133.14
2022-01-05 01:00:00,123.38,123.38,51.69,49.37,123.38
2022-01-05 02:00:00,111.65,111.65,50.04,48.94,111.65
2022-01-05 03:00:00,103.37,103.37,49.53,48.15,103.37
2022-01-05 04:00:00,105.86,105.86,49.99,49.18,105.86
2022-01-05 05:00:00,121.68,121.68,50.04,49.82,121.68
2022-01-05 06:00:00,138.33,138.33,63.24,63.24,138.33
2022-01-05 07:00:00,138.75,138.75,70.06,70.06,138.75
2022-01-05 08:00:00,138.79,138.79,66.0,66.0,138.79
2022-01-05 09:00:00,139.15,139.15,57.06,57.06,139.15
2022-01-05 10:00:00,139.08,139.08,52.75,52.75,139.08
2022-01-05 11:00:00,138.07,138.07,52.91,52.91,138.07
2022-01-05 12:00:00,136.93,136.93,49.92,49.92,136.93
2022-01-05 13:00:00,136.87,136.87,49.86,49.86,136.87
2022-01-05 14:00:00,136.61,136.61,49.71,49.71,136.61
2022-01-05 15:00:00,137.05,137.05,49.58,49.58,137.05
2022-01-05 16:00:00,141.67,141.67,48.93,48.93,141.67
2022-01-05 17:00:00,148.09,148.09,48.26,48.26,148.09
2022-01-05 18:00:00,143.76,143.76,47.95,47.95,143.76
2022-01-05 19:00:00,140.09,140.09,47.11,47.11,140.09
2022-01-05 20:00:00,137.65,137.65,46.29,46.29,137.65
2022-01-05 21:00:00,139.0,139.0,45.54,45.54,139.0
2022-01-05 22:00:00,136.92,136.92,43.21,43.21,136.92
2022-01-05 23:00:00,135.52,135.52,42.94,42.94,135.52
2022-01-06 00:00:00,125.81,125.81,52.08,47.94,125.81
2022-01-06 01:00:00,124.94,124.94,51.77,46.61,124.94
2022-01-06 02:00:00,125.01,125.01,52.31,45.82,125.01
2022-01-06 03:00:00,129.93,129.93,51.78,44.12,129.93
2022-01-06 04:00:00,140.02,140.02,52.24,43.59,140.02
2022-01-06 05:00:00,146.89,146.89,53.62,44.09,146.89
2022-01-06 06:00:00,151.89,151.89,49.93,49.93,151.89
2022-01-06 07:00:00,153.62,153.62,52.28,52.28,153.62
2022-01-06 08:00:00,182.64,182.64,54.09,54.09,165.96
2022-01-06 09:00:00,205.87,205.87,53.05,53.05,166.78
2022-01-06 10:00:00,209.25,209.25,53.27,53.27,167.88
2022-01-06 11:00:00,224.71,224.71,53.05,53.05,168.89
2022-01-06 12:00:00,218.99,218.99,53.74,53.74,168.79
2022-01-06 13:00:00,202.71,202.71,52.85,52.85,168.23
2022-01-06 14:00:00,209.36,209.36,54.45,54.45,168.32
2022-01-06 15:00:00,224.08,224.08,54.9,54.9,166.99
2022-01-06 16:00:00,238.82,238.82,54.53,54.53,167.83
2022-01-06 17:00:00,266.16,266.16,53.76,53.76,167.29
2022-01-06 18:00:00,264.96,264.96,53.01,53.01,166.14
2022-01-06 19:00:00,213.94,213.94,52.56,52.56,166.62
2022-01-06 20:00:00,211.59,211.59,51.87,51.87,168.5
2022-01-06 21:00:00,196.8,196.8,51.73,51.73,172.55
2022-01-06 22:00:00,155.93,155.93,52.08,52.08,155.93
2022-01-06 23:00:00,139.78,139.78,51.27,51.27,139.78
2022-01-07 00:00:00,133.96,133.96,47.79,47.79,133.96
2022-01-07 01:00:00,129.44,129.44,47.79,47.79,129.44
2022-01-07 02:00:00,122.54,122.54,43.98,43.98,122.54
2022-01-07 03:00:00,122.06,122.06,41.9,41.9,122.06
2022-01-07 04:00:00,122.08,122.08,40.03,40.03,122.08
2022-01-07 05:00:00,127.17,127.17,40.22,40.22,127.17
2022-01-07 06:00:00,140.19,140.19,39.98,39.98,140.19
2022-01-07 07:00:00,152.64,152.64,50.59,50.59,152.64
2022-01-07 08:00:00,156.3,156.3,52.06,52.06,156.3
2022-01-07 09:00:00,157.15,157.15,53.12,53.12,157.15
2022-01-07 10:00:00,157.02,157.02,53.05,53.05,157.02
2022-01-07 11:00:00,160.91,160.91,53.46,53.46,160.91
2022-01-07 12:00:00,161.71,161.71,53.93,53.93,161.71
2022-01-07 13:00:00,161.15,161.15,54.41,54.41,161.15
2022-01-07 14:00:00,162.6,162.6,54.88,54.88,162.6
2022-01-07 15:00:00,177.62,177.62,56.4,56.4,166.73
2022-01-07 16:00:00,195.71,195.71,56.8,56.8,167.26
2022-01-07 17:00:00,235.57,235.57,56.92,56.92,165.57
2022-01-07 18:00:00,240.53,240.53,55.74,55.74,163.82
2022-01-07 19:00:00,172.82,172.82,54.97,54.97,165.84
2022-01-07 20:00:00,160.5,160.5,50.09,50.09,160.5
2022-01-07 21:00:00,157.95,157.95,47.66,47.66,157.95
2022-01-07 22:00:00,153.9,153.9,49.14,49.14,153.9
2022-01-07 23:00:00,144.76,144.76,45.31,45.31,144.76
2022-01-08 00:00:00,148.59,148.59,38.29,38.29,148.59
2022-01-08 01:00:00,146.08,146.08,37.36,37.36,146.08
2022-01-08 02:00:00,144.64,144.64,36.05,36.05,144.64
2022-01-08 03:00:00,145.74,145.74,35.98,35.98,145.74
2022-01-08 04:00:00,146.97,146.97,37.23,37.23,146.97
2022-01-08 05:00:00,146.88,146.88,38.65,38.65,146.88
2022-01-08 06:00:00,146.56,146.56,38.87,38.87,146.56
2022-01-08 07:00:00,147.18,147.18,39.55,39.55,147.18
2022-01-08 08:00:00,149.2,149.2,41.07,41.07,149.2
2022-01-08 09:00:00,151.54,151.54,44.8,44.8,151.54
2022-01-08 10:00:00,154.47,154.47,48.94,48.94,154.47
2022-01-08 11:00:00,153.91,153.91,49.38,49.38,153.91
2022-01-08 12:00:00,154.18,154.18,49.38,49.38,154.18
2022-01-08 13:00:00,151.54,151.54,49.6,49.6,151.54
2022-01-08 14:00:00,151.66,151.66,49.78,49.78,151.66
2022-01-08 15:00:00,154.28,154.28,49.99,49.99,154.28
2022-01-08 16:00:00,156.34,156.34,50.46,50.46,156.34
2022-01-08 17:00:00,151.55,151.55,50.9,50.9,151.55
2022-01-08 18:00:00,148.37,148.37,50.78,50.78,148.37
2022-01-08 19:00:00,140.08,140.08,50.6,50.6,140.08
2022-01-08 20:00:00,128.05,128.05,50.07,50.07,128.05
2022-01-08 21:00:00,126.62,126.62,49.93,49.93,126.62
2022-01-08 22:00:00,123.19,123.19,51.1,49.67,123.19
2022-01-08 23:00:00,121.94,121.94,49.91,47.39,121.94
2022-01-09 00:00:00,125.33,125.33,41.51,41.51,125.33
2022-01-09 01:00:00,115.15,115.15,39.8,39.8,115.15
2022-01-09 02:00:00,111.68,111.68,38.81,38.81,111.68
2022-01-09 03:00:00,108.92,108.92,37.61,37.61,108.92
2022-01-09 04:00:00,102.63,102.63,37.23,37.23,102.63
2022-01-09 05:00:00,99.61,99.61,37.03,37.03,99.61
2022-01-09 06:00:00,101.66,101.66,34.99,34.99,101.66
2022-01-09 07:00:00,101.68,101.68,36.87,36.87,101.68
2022-01-09 08:00:00,111.87,111.87,38.27,38.27,111.87
2022-01-09 09:00:00,128.56,128.56,39.81,39.81,128.56
2022-01-09 10:00:00,134.96,134.96,40.92,40.92,134.96
2022-01-09 11:00:00,144.55,144.55,42.68,42.68,144.55
2022-01-09 12:00:00,148.67,148.67,43.46,43.46,148.67
2022-01-09 13:00:00,150.18,150.18,43.96,43.96,150.18
2022-01-09 14:00:00,150.39,150.39,45.02,45.02,150.39
2022-01-09 15:00:00,153.77,153.77,47.43,47.43,153.77
2022-01-09 16:00:00,180.97,180.97,47.79,47.79,180.97
2022-01-09 17:00:00,216.15,216.15,47.91,47.91,216.15
2022-01-09 18:00:00,236.13,236.13,47.8,47.8,236.13
2022-01-09 19:00:00,199.93,199.93,47.91,47.91,199.93
2022-01-09 20:00:00,154.21,154.21,47.47,47.47,154.21
2022-01-09 21:00:00,150.46,150.46,46.17,46.17,150.46
2022-01-09 22:00:00,148.23,148.23,47.68,47.68,148.23
2022-01-09 23:00:00,144.79,144.79,45.04,45.04,144.79
2022-01-10 00:00:00,144.28,144.28,41.4,41.4,144.28
2022-01-10 01:00:00,138.09,138.09,39.93,39.93,138.09
2022-01-10 02:00:00,136.92,136.92,39.93,39.93,136.92
2022-01-10 03:00:00,139.06,139.06,41.17,41.17,139.06
2022-01-10 04:00:00,142.99,142.99,44.1,44.1,142.99
2022-01-10 05:00:00,152.09,152.09,47.88,47.88,152.09
2022-01-10 06:00:00,166.36,166.36,54.3,54.3,166.36
2022-01-10 07:00:00,249.0,249.0,57.18,57.18,179.78
2022-01-10 08:00:00,285.72,285.72,61.09,61.09,196.61
2022-01-10 09:00:00,304.92,304.92,56.03,56.03,192.03
2022-01-10 10:00:00,300.47,300.47,54.0,54.0,192.74
2022-01-10 11:00:00,300.16,300.16,53.29,53.29,188.44
2022-01-10 12:00:00,290.4,290.4,52.39,52.39,179.92
2022-01-10 13:00:00,280.03,280.03,51.1,51.1,176.12
2022-01-10 14:00:00,159.94,159.94,50.6,50.6,159.94
2022-01-10 15:00:00,169.4,169.4,50.1,50.1,169.4
2022-01-10 16:00:00,161.77,161.77,48.78,48.78,161.77
2022-01-10 17:00:00,163.17,163.17,47.37,47.37,163.17
2022-01-10 18:00:00,180.46,180.46,46.05,46.05,164.52
2022-01-10 19:00:00,155.04,155.04,44.94,44.94,155.04
2022-01-10 20:00:00,159.78,159.78,43.68,43.68,159.78
2022-01-10 21:00:00,162.66,162.66,42.11,42.11,162.66
2022-01-10 22:00:00,155.48,155.48,41.25,41.25,155.48
2022-01-10 23:00:00,150.09,150.09,39.81,39.81,150.09
2022-01-11 00:00:00,147.5,147.5,35.03,35.03,147.5
2022-01-11 01:00:00,143.76,143.76,31.77,31.77,143.76
2022-01-11 02:00:00,140.21,140.21,27.09,27.09,140.21
2022-01-11 03:00:00,139.97,139.97,24.56,24.56,139.97
2022-01-11 04:00:00,141.56,141.56,24.54,24.54,141.56
2022-01-11 05:00:00,147.1,147.1,25.25,25.25,147.1
2022-01-11 06:00:00,147.59,147.59,27.94,27.94,147.59
2022-01-11 07:00:00,152.28,152.28,36.35,36.35,152.28
2022-01-11 08:00:00,153.76,153.76,36.1,28.78,153.76
2022-01-11 09:00:00,153.54,153.54,35.76,29.01,153.54
2022-01-11 10:00:00,153.47,153.47,35.09,28.93,153.47
2022-01-11 11:00:00,156.17,156.17,34.9,27.6,156.17
2022-01-11 12:00:00,153.77,153.77,35.82,27.56,153.77
2022-01-11 13:00:00,153.02,153.02,35.87,27.53,153.02
2022-01-11 14:00:00,153.1,153.1,35.11,27.53,153.1
2022-01-11 15:00:00,153.96,153.96,31.86,27.57,153.96
2022-01-11 16:00:00,156.43,156.43,31.42,27.53,156.43
2022-01-11 17:00:00,168.6,168.6,29.62,26.15,165.1
2022-01-11 18:00:00,163.15,163.15,27.53,27.53,162.89
2022-01-11 19:00:00,153.4,153.4,27.53,27.53,153.4
2022-01-11 20:00:00,153.13,153.13,27.01,27.01,153.13
2022-01-11 21:00:00,153.63,153.63,25.08,25.08,153.63
2022-01-11 22:00:00,150.56,150.56,25.03,25.03,150.56
2022-01-11 23:00:00,145.36,145.36,23.66,23.66,145.36
2022-01-12 00:00:00,143.34,143.34,20.04,20.04,143.34
2022-01-12 01:00:00,140.88,140.88,19.7,19.7,140.88
2022-01-12 02:00:00,139.5,139.5,19.52,19.52,139.5
2022-01-12 03:00:00,139.25,139.25,19.48,19.48,139.25
2022-01-12 04:00:00,140.12,140.12,19.5,19.5,140.12
2022-01-12 05:00:00,141.79,141.79,19.64,19.64,141.79
2022-01-12 06:00:00,141.82,141.82,20.43,20.43,141.82
2022-01-12 07:00:00,146.56,146.56,20.91,20.91,146.56
2022-01-12 08:00:00,148.99,148.99,20.89,20.89,148.99
2022-01-12 09:00:00,146.04,146.04,20.85,20.85,146.04
2022-01-12 10:00:00,143.61,143.61,20.81,20.81,143.61
2022-01-12 11:00:00,140.19,140.19,20.78,20.78,140.19
2022-01-12 12:00:00,140.0,140.0,20.91,20.91,140.0
2022-01-12 13:00:00,139.04,139.04,21.24,21.24,139.04
2022-01-12 14:00:00,137.34,137.34,21.0,21.0,137.34
2022-01-12 15:00:00,136.55,136.55,21.26,21.26,136.55
2022-01-12 16:00:00,136.64,136.64,21.36,21.36,136.64
2022-01-12 17:00:00,136.54,136.54,20.81,20.81,136.54
2022-01-12 18:00:00,135.31,135.31,20.71,20.71,135.31
2022-01-12 19:00:00,132.85,132.85,20.93,20.93,132.85
2022-01-12 20:00:00,131.18,131.18,21.01,21.01,131.18
2022-01-12 21:00:00,130.71,130.71,20.14,20.14,130.71
2022-01-12 22:00:00,129.11,129.11,18.12,18.12,129.11
2022-01-12 23:00:00,127.81,127.81,13.62,13.62,127.81
2022-01-13 00:00:00,126.48,126.48,13.09,13.09,126.48
2022-01-13 01:00:00,124.75,124.75,11.4,11.4,124.75
2022-01-13 02:00:00,122.32,122.32,10.57,10.57,122.32
2022-01-13 03:00:00,121.44,121.44,10.47,10.47,121.44
2022-01-13 04:00:00,120.97,120.97,10.86,10.86,120.97
2022-01-13 05:00:00,121.52,121.52,13.23,13.23,121.52
2022-01-13 06:00:00,124.4,124.4,15.33,15.33,124.4
2022-01-13 07:00:00,129.9,129.9,21.01,21.01,129.9
2022-01-13 08:00:00,132.65,132.65,25.23,25.23,132.65
2022-01-13 09:00:00,133.31,133.31,25.62,25.62,133.31
2022-01-13 10:00:00,133.43,133.43,25.61,25.61,133.43
2022-01-13 11:00:00,132.82,132.82,24.22,24.22,132.82
2022-01-13 12:00:00,130.32,130.32,21.41,21.41,130.32
2022-01-13 13:00:00,129.97,129.97,18.22,18.22,129.97
2022-01-13 14:00:00,129.91,129.91,17.68,17.68,129.91
2022-01-13 15:00:00,129.81,129.81,18.82,18.82,129.81
2022-01-13 16:00:00,130.36,130.36,19.66,19.66,130.36
2022-01-13 17:00:00,130.23,130.23,20.1,20.1,130.23
2022-01-13 18:00:00,130.34,130.34,20.53,20.53,130.34
2022-01-13 19:00:00,128.99,128.99,19.82,19.82,128.99
2022-01-13 20:00:00,126.36,126.36,18.06,18.06,126.36
2022-01-13 21:00:00,126.16,126.16,17.82,17.82,126.16
2022-01-13 22:00:00,121.35,121.35,14.92,14.92,121.35
2022-01-13 23:00:00,118.31,118.31,11.49,11.49,118.31
2022-01-14 00:00:00,116.75,116.75,14.93,14.93,116.75
2022-01-14 01:00:00,113.55,113.55,12.56,12.56,113.55
2022-01-14 02:00:00,111.7,111.7,11.4,11.4,111.7
2022-01-14 03:00:00,110.9,110.9,11.42,11.42,110.9
2022-01-14 04:00:00,113.34,113.34,13.18,13.18,113.34
2022-01-14 05:00:00,120.35,120.35,16.14,16.14,120.35
2022-01-14 06:00:00,124.9,124.9,19.24,19.24,124.9
2022-01-14 07:00:00,128.56,128.56,20.73,20.73,128.56
2022-01-14 08:00:00,129.97,129.97,19.96,19.96,129.97
2022-01-14 09:00:00,129.97,129.97,20.07,20.07,129.97
2022-01-14 10:00:00,131.36,131.36,20.3,20.3,131.36
2022-01-14 11:00:00,129.95,129.95,20.03,20.03,129.95
2022-01-14 12:00:00,129.5,129.5,20.82,20.82,129.5
2022-01-14 13:00:00,129.25,129.25,20.96,20.96,129.25
2022-01-14 14:00:00,132.74,132.74,20.45,20.45,132.74
2022-01-14 15:00:00,135.99,135.99,20.18,20.18,135.99
2022-01-14 16:00:00,137.68,137.68,19.97,19.97,137.68
2022-01-14 17:00:00,141.68,141.68,19.81,19.81,141.68
2022-01-14 18:00:00,140.8,140.8,19.77,19.77,140.8
2022-01-14 19:00:00,141.27,141.27,19.65,19.65,141.27
2022-01-14 20:00:00,141.12,141.12,19.48,19.48,141.12
2022-01-14 21:00:00,141.41,141.41,19.46,19.46,141.41
2022-01-14 22:00:00,140.96,140.96,18.59,18.59,140.96
2022-01-14 23:00:00,140.51,140.51,18.42,18.42,140.51
2022-01-15 00:00:00,142.27,142.27,17.27,17.27,142.27
2022-01-15 01:00:00,140.55,140.55,16.79,16.79,140.55
2022-01-15 02:00:00,140.21,140.21,16.74,16.74,140.21
2022-01-15 03:00:00,140.25,140.25,17.35,17.35,140.25
2022-01-15 04:00:00,140.56,140.56,18.6,18.6,140.56
2022-01-15 05:00:00,142.18,142.18,19.01,19.01,142.18
2022-01-15 06:00:00,142.54,142.54,18.26,18.26,142.54
2022-01-15 07:00:00,142.95,142.95,19.13,19.13,142.95
2022-01-15 08:00:00,149.97,149.97,19.7,19.7,149.97
2022-01-15 09:00:00,169.92,169.92,20.09,20.09,151.24
2022-01-15 10:00:00,203.52,203.52,21.39,21.39,151.43
2022-01-15 11:00:00,196.43,196.43,23.06,23.06,151.64
2022-01-15 12:00:00,157.91,157.91,23.07,23.07,151.63
2022-01-15 13:00:00,153.04,153.04,22.73,22.73,151.63
2022-01-15 14:00:00,150.5,150.5,21.55,21.55,150.5
2022-01-15 15:00:00,179.91,179.91,20.97,20.97,151.62
2022-01-15 16:00:00,209.27,209.27,20.1,20.1,156.44
2022-01-15 17:00:00,159.54,159.54,19.68,19.68,159.54
2022-01-15 18:00:00,159.27,159.27,19.47,19.47,159.27
2022-01-15 19:00:00,153.67,153.67,18.94,18.94,153.67
2022-01-15 20:00:00,144.95,144.95,18.5,18.5,144.95
2022-01-15 21:00:00,144.24,144.24,17.93,17.93,144.24
2022-01-15 22:00:00,139.97,139.97,17.61,17.61,139.97
2022-01-15 23:00:00,137.88,137.88,17.39,17.39,137.88
2022-01-16 00:00:00,136.98,136.98,18.05,18.05,136.98
2022-01-16 01:00:00,136.12,136.12,16.97,16.97,136.12
2022-01-16 02:00:00,133.88,133.88,16.54,16.54,133.88
2022-01-16 03:00:00,133.64,133.64,16.0,16.0,133.64
2022-01-16 04:00:00,133.55,133.55,16.94,16.94,133.55
2022-01-16 05:00:00,133.39,133.39,17.99,17.99,133.39
2022-01-16 06:00:00,127.85,127.85,17.97,17.97,127.85
2022-01-16 07:00:00,124.75,124.75,18.58,18.58,124.75
2022-01-16 08:00:00,126.67,126.67,16.85,16.85,126.67
2022-01-16 09:00:00,127.31,127.31,17.46,17.46,127.31
2022-01-16 10:00:00,127.85,127.85,17.53,17.53,127.85
2022-01-16 11:00:00,127.74,127.74,16.47,16.47,127.74
2022-01-16 12:00:00,126.95,126.95,16.29,16.29,126.95
2022-01-16 13:00:00,126.41,126.41,17.39,17.39,126.41
2022-01-16 14:00:00,122.73,122.73,17.27,17.27,122.73
2022-01-16 15:00:00,125.85,125.85,17.51,17.51,125.85
2022-01-16 16:00:00,126.59,126.59,18.43,18.43,126.59
2022-01-16 17:00:00,129.44,129.44,18.96,18.96,129.44
2022-01-16 18:00:00,126.18,126.18,19.26,19.26,126.18
2022-01-16 19:00:00,125.36,125.36,19.39,19.39,125.36
2022-01-16 20:00:00,125.38,125.38,17.96,17.96,125.38
2022-01-16 21:00:00,124.37,124.37,18.34,18.34,124.37
2022-01-16 22:00:00,120.67,120.67,17.2,17.2,120.67
2022-01-16 23:00:00,115.74,115.74,13.2,13.2,115.74
2022-01-17 00:00:00,120.92,120.92,14.95,14.95,120.92
2022-01-17 01:00:00,119.39,119.39,13.59,13.59,119.39
2022-01-17 02:00:00,119.1,119.1,12.03,12.03,119.1
2022-01-17 03:00:00,119.65,119.65,10.09,10.09,119.65
2022-01-17 04:00:00,120.38,120.38,12.83,12.83,120.38
2022-01-17 05:00:00,121.86,121.86,17.12,17.12,121.86
2022-01-17 06:00:00,124.75,124.75,17.78,17.78,124.75
2022-01-17 07:00:00,126.3,126.3,18.57,18.57,126.3
2022-01-17 08:00:00,130.03,130.03,18.64,18.64,130.03
2022-01-17 09:00:00,129.51,129.51,18.71,18.71,129.51
2022-01-17 10:00:00,128.83,128.83,18.63,18.63,128.83
2022-01-17 11:00:00,127.84,127.84,18.58,18.58,127.84
2022-01-17 12:00:00,127.57,127.57,18.58,18.58,127.57
2022-01-17 13:00:00,129.88,129.88,18.62,18.62,129.88
2022-01-17 14:00:00,134.58,134.58,18.54,18.54,134.58
2022-01-17 15:00:00,139.85,139.85,18.53,18.53,139.85
2022-01-17 16:00:00,144.87,144.87,18.5,18.5,144.87
2022-01-17 17:00:00,150.62,150.62,18.23,18.23,150.62
2022-01-17 18:00:00,149.96,149.96,18.13,18.13,149.96
2022-01-17 19:00:00,144.76,144.76,18.38,18.38,144.76
2022-01-17 20:00:00,143.57,143.57,18.3,18.3,143.57
2022-01-17 21:00:00,142.52,142.52,18.51,18.51,142.52
2022-01-17 22:00:00,140.1,140.1,18.4,18.4,140.1
2022-01-17 23:00:00,139.06,139.06,18.6,18.6,139.06
2022-01-18 00:00:00,141.21,141.21,18.72,18.72,141.21
2022-01-18 01:00:00,139.52,139.52,19.07,19.07,139.52
2022-01-18 02:00:00,139.14,139.14,19.36,19.36,139.14
2022-01-18 03:00:00,139.04,139.04,19.13,19.13,139.04
2022-01-18 04:00:00,139.97,139.97,19.03,19.03,139.97
2022-01-18 05:00:00,145.35,145.35,18.57,18.57,145.35
2022-01-18 06:00:00,154.7,154.7,19.16,19.16,154.7
2022-01-18 07:00:00,259.39,259.39,19.07,19.07,170.08
2022-01-18 08:00:00,279.0,279.0,18.63,18.63,172.2
2022-01-18 09:00:00,240.86,240.86,18.11,18.11,172.1
2022-01-18 10:00:00,194.29,194.29,17.96,17.96,171.79
2022-01-18 11:00:00,159.05,159.05,18.06,18.06,159.05
2022-01-18 12:00:00,152.9,152.9,17.88,17.88,152.9
2022-01-18 13:00:00,151.18,151.18,17.84,17.84,151.18
